#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P0A988	uniprotkb:P0DM85	-	-	uniprotkb:dnaN(gene name)|uniprotkb:Beta sliding clamp(recommended name)|uniprotkb:dnaN(display_short)	uniprotkb:crfC(gene name)|uniprotkb:Clamp-binding protein CrfC(recommended name)|uniprotkb:crfC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Ozaki et al. (2013)	pubmed:23994470	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P39368	uniprotkb:Q2EEU2	-	-	uniprotkb:yjhQ(gene name)|uniprotkb:Uncharacterized N-acetyltransferase YjhQ(recommended name)|uniprotkb:yjhQ(display_short)	uniprotkb:yjhX(gene name)|uniprotkb:UPF0386 protein YjhX(recommended name)|uniprotkb:yjhX(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Yamaguchi et al. (2015)	pubmed:26553797	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P69441	uniprotkb:P0A7B1	-	-	uniprotkb:adk(gene name)|uniprotkb:Adenylate kinase(recommended name)|uniprotkb:adk(display_short)	uniprotkb:ppk(gene name)|uniprotkb:Polyphosphate kinase(recommended name)|uniprotkb:ppk(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Ishige et al. (2000)	pubmed:11106368	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0ABH4	uniprotkb:P16926	-	-	uniprotkb:mreD(gene name)|uniprotkb:Rod shape-determining protein MreD(recommended name)|uniprotkb:mreD(display_short)	uniprotkb:mreC(gene name)|uniprotkb:Cell shape-determining protein MreC(recommended name)|uniprotkb:mreC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kruse et al. (2005)	pubmed:15612918	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P16926	uniprotkb:P16926	-	-	uniprotkb:mreC(gene name)|uniprotkb:Cell shape-determining protein MreC(recommended name)|uniprotkb:mreC(display_short)	uniprotkb:mreC(gene name)|uniprotkb:Cell shape-determining protein MreC(recommended name)|uniprotkb:mreC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kruse et al. (2005)	pubmed:15612918	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P0A9X4	uniprotkb:P16926	-	-	uniprotkb:mreB(gene name)|uniprotkb:Rod shape-determining protein MreB(recommended name)|uniprotkb:mreB(display_short)	uniprotkb:mreC(gene name)|uniprotkb:Cell shape-determining protein MreC(recommended name)|uniprotkb:mreC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kruse et al. (2005)	pubmed:15612918	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P0A8Q6	uniprotkb:P0ABH9	-	-	uniprotkb:clpS(gene name)|uniprotkb:ATP-dependent Clp protease adapter protein ClpS(recommended name)|uniprotkb:clpS(display_short)	uniprotkb:clpA(gene name)|uniprotkb:ATP-dependent Clp protease ATP-binding subunit ClpA(recommended name)|uniprotkb:clpA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Dougan et al. (2002)	pubmed:11931773	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P15034	uniprotkb:P15034	-	-	uniprotkb:pepP(gene name)|uniprotkb:Xaa-Pro aminopeptidase(recommended name)|uniprotkb:pepP(display_short)	uniprotkb:pepP(gene name)|uniprotkb:Xaa-Pro aminopeptidase(recommended name)|uniprotkb:pepP(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Yoshimoto et al. (1988)	pubmed:2851590	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AFM6	uniprotkb:P37344	-	-	uniprotkb:pspA(gene name)|uniprotkb:Phage shock protein A(recommended name)|uniprotkb:pspA(display_short)	uniprotkb:pspF(gene name)|uniprotkb:Psp operon transcriptional activator(recommended name)|uniprotkb:pspF(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Elderkin et al. (2002)	pubmed:12079332	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P77302	uniprotkb:P77334	-	-	uniprotkb:dgcM(gene name)|uniprotkb:Diguanylate cyclase DgcM(recommended name)|uniprotkb:dgcM(display_short)	uniprotkb:pdeR(gene name)|uniprotkb:Cyclic di-GMP phosphodiesterase PdeR(recommended name)|uniprotkb:pdeR(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Lindenberg et al. (2013)	pubmed:23708798	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P33358	uniprotkb:P77334	-	-	uniprotkb:mlrA(gene name)|uniprotkb:HTH-type transcriptional regulator MlrA(recommended name)|uniprotkb:mlrA(display_short)	uniprotkb:pdeR(gene name)|uniprotkb:Cyclic di-GMP phosphodiesterase PdeR(recommended name)|uniprotkb:pdeR(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Lindenberg et al. (2013)	pubmed:23708798	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AGA2	uniprotkb:P10121	-	-	uniprotkb:secY(gene name)|uniprotkb:Protein translocase subunit SecY(recommended name)|uniprotkb:secY(display_short)	uniprotkb:ftsY(gene name)|uniprotkb:Signal recognition particle receptor FtsY(recommended name)|uniprotkb:ftsY(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Angelini et al. (2005)	pubmed:15815684	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AGA2	uniprotkb:P10121	-	-	uniprotkb:secY(gene name)|uniprotkb:Protein translocase subunit SecY(recommended name)|uniprotkb:secY(display_short)	uniprotkb:ftsY(gene name)|uniprotkb:Signal recognition particle receptor FtsY(recommended name)|uniprotkb:ftsY(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kuhn et al. (2011)	pubmed:21255212	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P69425	uniprotkb:P69423	-	-	uniprotkb:tatB(gene name)|uniprotkb:Sec-independent protein translocase protein TatB(recommended name)|uniprotkb:tatB(display_short)	uniprotkb:tatC(gene name)|uniprotkb:Sec-independent protein translocase protein TatC(recommended name)|uniprotkb:tatC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Tarry et al. (2009)	pubmed:19666509	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P69425	uniprotkb:P69423	-	-	uniprotkb:tatB(gene name)|uniprotkb:Sec-independent protein translocase protein TatB(recommended name)|uniprotkb:tatB(display_short)	uniprotkb:tatC(gene name)|uniprotkb:Sec-independent protein translocase protein TatC(recommended name)|uniprotkb:tatC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	McDevitt et al. (2006)	pubmed:17212781	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P69425	uniprotkb:P69423	-	-	uniprotkb:tatB(gene name)|uniprotkb:Sec-independent protein translocase protein TatB(recommended name)|uniprotkb:tatB(display_short)	uniprotkb:tatC(gene name)|uniprotkb:Sec-independent protein translocase protein TatC(recommended name)|uniprotkb:tatC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Bolhuis et al. (2001)	pubmed:11279240	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P66817	uniprotkb:P03004	-	-	uniprotkb:diaA(gene name)|uniprotkb:DnaA initiator-associating protein DiaA(recommended name)|uniprotkb:diaA(display_short)	uniprotkb:dnaA(gene name)|uniprotkb:Chromosomal replication initiator protein DnaA(recommended name)|uniprotkb:dnaA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Ishida et al. (2004)	pubmed:15326179	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P76514	uniprotkb:P03004	-	-	uniprotkb:yfdR(gene name)|uniprotkb:Uncharacterized protein YfdR(recommended name)|uniprotkb:yfdR(display_short)	uniprotkb:dnaA(gene name)|uniprotkb:Chromosomal replication initiator protein DnaA(recommended name)|uniprotkb:dnaA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Noguchi et al. (2016)	pubmed:26973617	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P45472	uniprotkb:P03004	-	-	uniprotkb:yhbQ(gene name)|uniprotkb:UPF0213 protein YhbQ(recommended name)|uniprotkb:yhbQ(display_short)	uniprotkb:dnaA(gene name)|uniprotkb:Chromosomal replication initiator protein DnaA(recommended name)|uniprotkb:dnaA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kumar et al. (2016)	pubmed:26774489	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AA89	uniprotkb:P76129	-	-	uniprotkb:dosC(gene name)|uniprotkb:Diguanylate cyclase DosC(recommended name)|uniprotkb:dosC(display_short)	uniprotkb:dosP(gene name)|uniprotkb:Oxygen sensor protein DosP(recommended name)|uniprotkb:dosP(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Tuckerman et al. (2009)	pubmed:19764732	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AFX4	uniprotkb:P00579	-	-	uniprotkb:rsd(gene name)|uniprotkb:Regulator of sigma D(recommended name)|uniprotkb:rsd(display_short)	uniprotkb:rpoD(gene name)|uniprotkb:RNA polymerase sigma factor RpoD(recommended name)|uniprotkb:rpoD(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Jishage et al. (1998)	pubmed:9560209	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P77319	uniprotkb:P00579	-	-	uniprotkb:hscC(gene name)|uniprotkb:Chaperone protein HscC(recommended name)|uniprotkb:hscC(display_short)	uniprotkb:rpoD(gene name)|uniprotkb:RNA polymerase sigma factor RpoD(recommended name)|uniprotkb:rpoD(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Arifuzzaman et al. (2002)	pubmed:12059959	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A7R5	uniprotkb:P0AFW0	-	-	uniprotkb:rpsJ(gene name)|uniprotkb:30S ribosomal protein S10(recommended name)|uniprotkb:rpsJ(display_short)	uniprotkb:rfaH(gene name)|uniprotkb:Transcription antitermination protein RfaH(recommended name)|uniprotkb:rfaH(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Burmann et al. (2012)	pubmed:22817892	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P33226	uniprotkb:P33225	-	-	uniprotkb:torC(gene name)|uniprotkb:Cytochrome c-type protein TorC(recommended name)|uniprotkb:torC(display_short)	uniprotkb:torA(gene name)|uniprotkb:Trimethylamine-N-oxide reductase 1(recommended name)|uniprotkb:torA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Gon et al. (2000)	pubmed:11056172	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P45523	uniprotkb:P02358	-	-	uniprotkb:fkpA(gene name)|uniprotkb:FKBP-type peptidyl-prolyl cis-trans isomerase FkpA(recommended name)|uniprotkb:fkpA(display_short)	uniprotkb:rpsF(gene name)|uniprotkb:30S ribosomal protein S6(recommended name)|uniprotkb:rpsF(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Zheng et al. (2011)	pubmed:21697552	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:Q46896	uniprotkb:P45956	-	-	uniprotkb:ygbT(gene name)|uniprotkb:CRISPR-associated endonuclease Cas1(recommended name)|uniprotkb:ygbT(display_short)	uniprotkb:ygbF(gene name)|uniprotkb:CRISPR-associated endoribonuclease Cas2(recommended name)|uniprotkb:ygbF(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Nunez et al. (2014)	pubmed:24793649	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AD61	uniprotkb:P0AD61	-	-	uniprotkb:pykF(gene name)|uniprotkb:Pyruvate kinase I(recommended name)|uniprotkb:pykF(display_short)	uniprotkb:pykF(gene name)|uniprotkb:Pyruvate kinase I(recommended name)|uniprotkb:pykF(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Valentini et al. (1979)	pubmed:387087	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P52126	uniprotkb:P52127	-	-	uniprotkb:yfjK(gene name)|uniprotkb:Uncharacterized protein YfjK(recommended name)|uniprotkb:yfjK(display_short)	uniprotkb:yfjL(gene name)|uniprotkb:Uncharacterized protein YfjL(recommended name)|uniprotkb:yfjL(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Yasui et al. (2014)	pubmed:25224971	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P02931	uniprotkb:P76506	-	-	uniprotkb:ompF(gene name)|uniprotkb:Outer membrane protein F(recommended name)|uniprotkb:ompF(display_short)	uniprotkb:mlaA(gene name)|uniprotkb:Intermembrane phospholipid transport system lipoprotein MlaA(recommended name)|uniprotkb:mlaA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Chong et al. (2015)	pubmed:26314242	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P06996	uniprotkb:P76506	-	-	uniprotkb:ompC(gene name)|uniprotkb:Outer membrane protein C(recommended name)|uniprotkb:ompC(display_short)	uniprotkb:mlaA(gene name)|uniprotkb:Intermembrane phospholipid transport system lipoprotein MlaA(recommended name)|uniprotkb:mlaA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Chong et al. (2015)	pubmed:26314242	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A9M8	uniprotkb:P0A825	-	-	uniprotkb:pta(gene name)|uniprotkb:Phosphate acetyltransferase(recommended name)|uniprotkb:pta(display_short)	uniprotkb:glyA(gene name)|uniprotkb:Serine hydroxymethyltransferase(recommended name)|uniprotkb:glyA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Zheng et al. (2011)	pubmed:21697552	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A800	uniprotkb:P0A8T7	-	-	uniprotkb:rpoZ(gene name)|uniprotkb:DNA-directed RNA polymerase subunit omega(recommended name)|uniprotkb:rpoZ(display_short)	uniprotkb:rpoC(gene name)|uniprotkb:DNA-directed RNA polymerase subunit beta'(recommended name)|uniprotkb:rpoC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Ghosh et al. (2001)	pubmed:11531998	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P43671	uniprotkb:P0AB10	-	-	uniprotkb:pqiB(gene name)|uniprotkb:Intermembrane transport protein PqiB(recommended name)|uniprotkb:pqiB(display_short)	uniprotkb:pqiC(gene name)|uniprotkb:Intermembrane transport lipoprotein PqiC(recommended name)|uniprotkb:pqiC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Nakayama et al. (2016)	pubmed:27795327	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A9X4	uniprotkb:P0AF12	-	-	uniprotkb:mreB(gene name)|uniprotkb:Rod shape-determining protein MreB(recommended name)|uniprotkb:mreB(display_short)	uniprotkb:mtnN(gene name)|uniprotkb:5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase(recommended name)|uniprotkb:mtnN(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Madabhushi et al. (2009)	pubmed:19187760	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A6L9	uniprotkb:P15288	-	-	uniprotkb:hscB(gene name)|uniprotkb:Co-chaperone protein HscB(recommended name)|uniprotkb:hscB(display_short)	uniprotkb:pepD(gene name)|uniprotkb:Cytosol non-specific dipeptidase(recommended name)|uniprotkb:pepD(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Arifuzzaman et al. (2006)	pubmed:16606699	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P06136	uniprotkb:P56976	-	-	uniprotkb:ftsQ(gene name)|uniprotkb:Cell division protein FtsQ(recommended name)|uniprotkb:ftsQ(display_short)	uniprotkb:blr(gene name)|uniprotkb:Divisome-associated membrane protein Blr(recommended name)|uniprotkb:blr(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Karimova et al. (2012)	pubmed:22885295	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A9K9	uniprotkb:P0AAN3	-	-	uniprotkb:slyD(gene name)|uniprotkb:FKBP-type peptidyl-prolyl cis-trans isomerase SlyD(recommended name)|uniprotkb:slyD(display_short)	uniprotkb:hypB(gene name)|uniprotkb:Hydrogenase maturation factor HypB(recommended name)|uniprotkb:hypB(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Zhang et al. (2004)	pubmed:15569666	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0A700	uniprotkb:P0AAN3	-	-	uniprotkb:hypA(gene name)|uniprotkb:Hydrogenase maturation factor HypA(recommended name)|uniprotkb:hypA(display_short)	uniprotkb:hypB(gene name)|uniprotkb:Hydrogenase maturation factor HypB(recommended name)|uniprotkb:hypB(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Atanassova et al. (2005)	pubmed:15995183	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0C079	uniprotkb:P0C077	-	-	uniprotkb:relB(gene name)|uniprotkb:Antitoxin RelB(recommended name)|uniprotkb:relB(display_short)	uniprotkb:relE(gene name)|uniprotkb:mRNA interferase toxin RelE(recommended name)|uniprotkb:relE(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Galvani et al. (2001)	pubmed:11274135	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AEV1	uniprotkb:P39375	-	-	uniprotkb:rssB(gene name)|uniprotkb:Regulator of RpoS(recommended name)|uniprotkb:rssB(display_short)	uniprotkb:iraD(gene name)|uniprotkb:Anti-adapter protein IraD(recommended name)|uniprotkb:iraD(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Bougdour et al. (2008)	pubmed:18383615	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
